pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,national_poll,recent_poll
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-20,2023-09-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-19,2023-09-21,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-18,2023-09-20,1,Older
ABC/Washington Post,3,NA,Donald Trump,REP,51,1006,Adults,2023-09-15,2023-09-20,1,Older
ABC/Washington Post,3,NA,Donald Trump,REP,52,890,Voters,2023-09-15,2023-09-20,1,Older
J.L. Partners,1.6,NA,Donald Trump,REP,45,1000,Voters,2023-09-15,2023-09-20,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2023-09-17,2023-09-19,1,Older
Change Research,1.4,Virginia,Donald Trump,REP,42,1437,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Virginia,Donald Trump,REP,39,1437,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Virginia,Donald Trump,REP,37,1437,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Montana,Donald Trump,REP,54,1451,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Montana,Donald Trump,REP,51,1451,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Montana,Donald Trump,REP,49,1451,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Ohio,Donald Trump,REP,48,1559,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Ohio,Donald Trump,REP,45,1559,Voters,2023-09-16,2023-09-19,0,Older
Change Research,1.4,Ohio,Donald Trump,REP,42,1559,Voters,2023-09-16,2023-09-19,0,Older
WPAi,1.7,NA,Donald Trump,REP,41,1005,Voters,2023-09-15,2023-09-19,1,Older
Hart/POS,2.6,NA,Donald Trump,REP,46,1000,Voters,2023-09-15,2023-09-19,1,Older
Hart/POS,2.6,NA,Donald Trump,REP,39,1000,Voters,2023-09-15,2023-09-19,1,Older
HarrisX,1.5,NA,Donald Trump,REP,46,3015,Voters,2023-09-13,2023-09-19,1,Older
Emerson,2.9,NA,Donald Trump,REP,45.2,1125,Voters,2023-09-17,2023-09-18,1,Older
Emerson,2.9,NA,Donald Trump,REP,43.3,1125,Voters,2023-09-17,2023-09-18,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2023-09-16,2023-09-18,1,Older
YouGov,3,NA,Donald Trump,REP,44,1097,Voters,2023-09-14,2023-09-18,1,Older
U. New Hampshire,2.6,New Hampshire,Donald Trump,REP,40,2018,Voters,2023-09-14,2023-09-18,0,Older
YouGov Blue,3,NA,Donald Trump,REP,47,3098,Voters,2023-09-07,2023-09-18,1,Older
YouGov Blue,3,NA,Donald Trump,REP,42,3098,Voters,2023-09-07,2023-09-18,1,Older
YouGov Blue,3,NA,Donald Trump,IND,26,3098,Voters,2023-09-07,2023-09-18,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,36,1500,Voters,2023-09-17,2023-09-17,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1124,Voters,2023-09-17,2023-09-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,6000,Voters,2023-09-15,2023-09-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-14,2023-09-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-13,2023-09-15,1,Older
YouGov,3,NA,Donald Trump,REP,50,2525,Voters,2023-09-12,2023-09-15,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,44,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,40,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,46,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,44,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,40,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,40,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,39,2103,Voters,2023-09-13,2023-09-14,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,43,2103,Voters,2023-09-13,2023-09-14,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-12,2023-09-14,1,Older
Ipsos,2.8,NA,Donald Trump,REP,39,4415,Adults,2023-09-08,2023-09-14,1,Older
Rasmussen,2.1,NA,Donald Trump,REP,42,979,Voters,2023-09-11,2023-09-13,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-11,2023-09-13,1,Older
Siena,2.7,New York,Donald Trump,REP,31,804,Voters,2023-09-10,2023-09-13,0,Older
YouGov,3,NA,Donald Trump,REP,43,1334,Voters,2023-09-10,2023-09-12,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-10,2023-09-12,1,Older
Beacon/Shaw,2.8,NA,Donald Trump,REP,48,1012,Voters,2023-09-09,2023-09-12,1,Older
Susquehanna,2.3,Michigan,Donald Trump,REP,43,700,Voters,2023-09-07,2023-09-12,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-09,2023-09-11,1,Older
Rasmussen,2.1,Georgia,Donald Trump,REP,47,1061,Voters,2023-09-08,2023-09-11,0,Older
Quinnipiac,2.8,NA,Donald Trump,REP,46,1726,Voters,2023-09-07,2023-09-11,1,Older
HarrisX,1.5,NA,Donald Trump,REP,44,3015,Voters,2023-09-06,2023-09-11,1,Older
Research America,0.7,Virginia,Donald Trump,REP,37,1000,Adults,2023-09-05,2023-09-11,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-09-08,2023-09-10,1,Older
Emerson,2.9,Iowa,Donald Trump,REP,50,896,Voters,2023-09-07,2023-09-09,0,Older
Emerson,2.9,Iowa,Donald Trump,REP,47.5,896,Voters,2023-09-07,2023-09-09,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-07,2023-09-09,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-06,2023-09-08,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-05,2023-09-07,1,Older
Cygnal,2.1,NA,Donald Trump,REP,44.3,2000,Voters,2023-09-04,2023-09-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-09-04,2023-09-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-09-03,2023-09-05,1,Older
Change Research,1.4,North Carolina,Donald Trump,REP,46,914,Voters,2023-09-01,2023-09-05,0,Older
Premise,1.9,NA,Donald Trump,REP,42,1701,Adults,2023-08-30,2023-09-05,1,Older
Premise,1.9,NA,Donald Trump,REP,44,1387,Voters,2023-08-30,2023-09-05,1,Older
PPIC,2.5,California,Donald Trump,REP,26,1146,Voters,2023-08-25,2023-09-05,0,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-09-03,2023-09-04,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1187,Voters,2023-09-03,2023-09-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-09-02,2023-09-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-09-01,2023-09-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-31,2023-09-02,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-30,2023-09-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2023-08-29,2023-08-31,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,46,1022,Voters,2023-08-28,2023-08-31,1,Older
CNN/SSRS,2.8,NA,Donald Trump,REP,47,1259,Voters,2023-08-25,2023-08-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-28,2023-08-30,1,Older
PRRI,1.8,NA,Donald Trump,REP,38,1167,Voters,2023-08-25,2023-08-30,1,Older
PRRI,1.8,NA,Donald Trump,REP,43,1165,Voters,2023-08-25,2023-08-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-27,2023-08-29,1,Older
YouGov,3,NA,Donald Trump,REP,44,1303,Voters,2023-08-26,2023-08-29,1,Older
UC Berkeley,2.5,California,Donald Trump,REP,31,6030,Voters,2023-08-24,2023-08-29,0,Older
Big Data Poll,1.1,Florida,Donald Trump,REP,45,1316,Voters,2023-08-27,2023-08-28,0,Older
Big Data Poll,1.1,Florida,Donald Trump,REP,45.5,1316,Voters,2023-08-27,2023-08-28,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-26,2023-08-28,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-08-25,2023-08-27,1,Older
Big Village,1.2,NA,Donald Trump,REP,42.3,2029,Adults,2023-08-25,2023-08-27,1,Older
Big Village,1.2,NA,Donald Trump,REP,43.7,1667,Voters,2023-08-25,2023-08-27,1,Older
Emerson,2.9,NA,Donald Trump,REP,46.2,1000,Voters,2023-08-25,2023-08-26,1,Older
Emerson,2.9,NA,Donald Trump,REP,44.1,1000,Voters,2023-08-25,2023-08-26,1,Older
HarrisX,1.5,NA,Donald Trump,REP,44,2013,Voters,2023-08-24,2023-08-26,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-24,2023-08-26,1,Older
WPAi,1.7,Alabama,Donald Trump,REP,57,500,Voters,2023-08-23,2023-08-26,0,Older
Ipsos,2.8,NA,Donald Trump,REP,38,1004,Adults,2023-08-24,2023-08-25,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,4000,Voters,2023-08-23,2023-08-25,1,Older
PPP,1.4,New Mexico,Donald Trump,REP,41,767,Voters,2023-08-23,2023-08-24,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-22,2023-08-24,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-21,2023-08-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,47,1000,Voters,2023-08-15,2023-08-23,1,Older
McLaughlin,0.5,NA,Kamala Harris,DEM,40,1000,Voters,2023-08-15,2023-08-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,50,1000,Voters,2023-08-15,2023-08-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,42,1000,Voters,2023-08-15,2023-08-23,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,39,1000,Voters,2023-08-15,2023-08-23,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-20,2023-08-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-19,2023-08-21,1,Older
Big Data Poll,1.1,NA,Donald Trump,REP,42.4,2765,Voters,2023-08-19,2023-08-21,1,Older
Big Data Poll,1.1,NA,Donald Trump,REP,42.6,2765,Voters,2023-08-19,2023-08-21,1,Older
Premise,1.9,NA,Donald Trump,REP,41,1651,Adults,2023-08-17,2023-08-21,1,Older
Premise,1.9,NA,Donald Trump,REP,43,1240,Voters,2023-08-17,2023-08-21,1,Older
HarrisX,1.5,NA,Donald Trump,REP,44,2327,Voters,2023-08-17,2023-08-21,1,Older
HarrisX,1.5,Iowa,Donald Trump,REP,47,1952,Voters,2023-08-17,2023-08-21,0,Older
YouGov,3,NA,Donald Trump,REP,41,1113,Voters,2023-08-17,2023-08-21,1,Older
Schoen Cooperman,1.5,NA,Donald Trump,REP,45,800,Voters,2023-08-17,2023-08-21,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-08-18,2023-08-20,1,Older
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,REP,40,723,Voters,2023-08-09,2023-08-20,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-17,2023-08-19,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-16,2023-08-18,1,Older
Emerson,2.9,NA,Donald Trump,REP,44.4,1000,Voters,2023-08-16,2023-08-17,1,Older
Emerson,2.9,NA,Donald Trump,REP,42,1000,Voters,2023-08-16,2023-08-17,1,Older
Emerson,2.9,NA,Donald Trump,REP,42.1,1000,Voters,2023-08-16,2023-08-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,4000,Voters,2023-08-15,2023-08-17,1,Older
J.L. Partners,1.6,Montana,Donald Trump,REP,51,741,Voters,2023-08-12,2023-08-17,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,4000,Voters,2023-08-14,2023-08-16,1,Older
Siena,2.7,New York,Donald Trump,REP,34,803,Voters,2023-08-13,2023-08-16,0,Older
Clarity,1.6,NA,Donald Trump,REP,45,2018,Voters,2023-08-10,2023-08-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,40,4000,Voters,2023-08-13,2023-08-15,1,Older
YouGov,3,NA,Donald Trump,REP,39,1500,Adults,2023-08-12,2023-08-15,1,Older
YouGov,3,NA,Donald Trump,REP,42,1321,Voters,2023-08-12,2023-08-15,1,Older
Roanoke College,2.6,Virginia,Donald Trump,REP,42,702,Adults,2023-08-06,2023-08-15,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-12,2023-08-14,1,Older
Marist,2.9,NA,Donald Trump,REP,46,1100,Voters,2023-08-11,2023-08-14,1,Older
Beacon/Shaw,2.8,NA,Donald Trump,REP,41,1002,Voters,2023-08-11,2023-08-14,1,Older
Quinnipiac,2.8,NA,Donald Trump,REP,46,1632,Voters,2023-08-10,2023-08-14,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-08-11,2023-08-13,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-10,2023-08-12,1,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,40.9,837,Voters,2023-08-09,2023-08-11,0,Older
Emerson,2.9,New Hampshire,Donald Trump,REP,39.2,837,Voters,2023-08-09,2023-08-11,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-09,2023-08-11,1,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,45,600,Voters,2023-08-06,2023-08-11,0,Older
PPP,1.4,Kentucky,Donald Trump,REP,55,737,Voters,2023-08-09,2023-08-10,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,4000,Voters,2023-08-08,2023-08-10,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-07,2023-08-09,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-06,2023-08-08,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,4000,Voters,2023-08-05,2023-08-07,1,Older
Premise,1.9,NA,Donald Trump,REP,41,1726,Adults,2023-08-02,2023-08-07,1,Older
Premise,1.9,NA,Donald Trump,REP,42,1306,Voters,2023-08-02,2023-08-07,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-08-05,2023-08-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,33,1500,Voters,2023-08-05,2023-08-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-08-05,2023-08-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1212,Voters,2023-08-05,2023-08-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,38,1212,Voters,2023-08-05,2023-08-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,42,1212,Voters,2023-08-05,2023-08-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-08-04,2023-08-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-08-03,2023-08-05,1,Older
Emerson,2.9,Arizona,Donald Trump,REP,44.7,1337,Voters,2023-08-02,2023-08-04,0,Older
Emerson,2.9,Arizona,Donald Trump,REP,41.8,1337,Voters,2023-08-02,2023-08-04,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-08-02,2023-08-04,1,Older
Cygnal,2.1,NA,Donald Trump,REP,43.4,2000,Voters,2023-08-01,2023-08-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-08-01,2023-08-03,1,Older
Noble Predictive Insights,2.4,NA,Donald Trump,REP,41,2500,Voters,2023-07-31,2023-08-03,1,Older
Emerson,2.9,Michigan,Donald Trump,REP,43.6,1121,Voters,2023-08-01,2023-08-02,0,Older
Emerson,2.9,Michigan,Donald Trump,REP,43.3,1121,Voters,2023-08-01,2023-08-02,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-07-31,2023-08-02,1,Older
InsiderAdvantage,2,NA,Donald Trump,REP,44,850,Voters,2023-07-31,2023-08-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-30,2023-08-01,1,Older
Ipsos,2.8,NA,Donald Trump,REP,35,2009,Adults,2023-07-28,2023-08-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-29,2023-07-31,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-07-28,2023-07-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-27,2023-07-29,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-26,2023-07-28,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-25,2023-07-27,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,44,1013,Voters,2023-07-24,2023-07-27,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,42,1013,Voters,2023-07-24,2023-07-27,1,Older
Siena/NYT,3,NA,Donald Trump,REP,43,1329,Voters,2023-07-23,2023-07-27,1,Older
Big Village,1.2,NA,Donald Trump,REP,41.5,2020,Adults,2023-07-24,2023-07-26,1,Older
Big Village,1.2,NA,Donald Trump,REP,43.9,1663,Voters,2023-07-24,2023-07-26,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-24,2023-07-26,1,Older
Premise,1.9,NA,Donald Trump,REP,42,1577,Adults,2023-07-21,2023-07-26,1,Older
Premise,1.9,NA,Donald Trump,REP,43,1172,Voters,2023-07-21,2023-07-26,1,Older
Ohio Northern University Institute for Civics and Public Policy,1.5,Ohio,Donald Trump,REP,49.1,675,Voters,2023-07-17,2023-07-26,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-23,2023-07-25,1,Older
YouGov,3,NA,Donald Trump,REP,38,1500,Adults,2023-07-22,2023-07-25,1,Older
YouGov,3,NA,Donald Trump,REP,40,1306,Voters,2023-07-22,2023-07-25,1,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,40,804,Adults,2023-07-14,2023-07-25,0,Older
Public Opinion Strategies,1.6,Arizona,Donald Trump,REP,46,500,Voters,2023-07-22,2023-07-24,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-22,2023-07-24,1,Older
HarrisX,1.5,NA,Donald Trump,REP,46,922,Voters,2023-07-21,2023-07-24,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,46,1000,Voters,2023-07-19,2023-07-24,1,Older
McLaughlin,0.5,NA,Kamala Harris,DEM,40,1000,Voters,2023-07-19,2023-07-24,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,42,1000,Voters,2023-07-19,2023-07-24,1,Older
McLaughlin,0.5,NA,Donald Trump,REP,40,1000,Voters,2023-07-19,2023-07-24,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,6000,Voters,2023-07-21,2023-07-23,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-20,2023-07-22,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-19,2023-07-21,1,Older
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,43,1336,Voters,2023-07-18,2023-07-21,0,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,45,2068,Voters,2023-07-19,2023-07-20,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,38,2068,Voters,2023-07-19,2023-07-20,1,Older
HarrisX/Harris Poll,1.5,NA,Donald Trump,REP,47,2068,Voters,2023-07-19,2023-07-20,1,Older
HarrisX/Harris Poll,1.5,NA,Kamala Harris,DEM,39,2068,Voters,2023-07-19,2023-07-20,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-18,2023-07-20,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-17,2023-07-19,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-07-16,2023-07-18,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-15,2023-07-17,1,Older
Quinnipiac,2.8,NA,Donald Trump,REP,44,1809,Voters,2023-07-13,2023-07-17,1,Older
YouGov,3,NA,Donald Trump,REP,43,1098,Voters,2023-07-13,2023-07-17,1,Older
Ipsos,2.8,NA,Donald Trump,REP,35,4414,Adults,2023-07-11,2023-07-17,1,Older
Ipsos,2.8,NA,Donald Trump,IND,25,4414,Adults,2023-07-11,2023-07-17,1,Older
Ipsos,2.8,NA,Donald Trump,REP,31,4414,Adults,2023-07-11,2023-07-17,1,Older
Ipsos,2.8,NA,Donald Trump,REP,31,4414,Adults,2023-07-11,2023-07-17,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-14,2023-07-16,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-13,2023-07-15,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-12,2023-07-14,1,Older
Premise,1.9,NA,Donald Trump,REP,41,1552,Adults,2023-07-07,2023-07-14,1,Older
Premise,1.9,NA,Donald Trump,REP,42,1124,Voters,2023-07-07,2023-07-14,1,Older
Mitchell,2.4,Michigan,Donald Trump,REP,43,639,Voters,2023-07-11,2023-07-13,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-07-11,2023-07-13,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-07-10,2023-07-12,1,Older
Suffolk,2.9,Ohio,Donald Trump,REP,43.6,500,Voters,2023-07-09,2023-07-12,0,Older
Big Data Poll,1.1,Iowa,Donald Trump,REP,42.1,1057,Voters,2023-07-09,2023-07-12,0,Older
Marquette Law School,3,NA,Donald Trump,REP,49,1005,Adults,2023-07-07,2023-07-12,1,Older
Marquette Law School,3,NA,Donald Trump,REP,50,788,Voters,2023-07-07,2023-07-12,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-09,2023-07-11,1,Older
YouGov,3,NA,Donald Trump,REP,40,1500,Adults,2023-07-08,2023-07-11,1,Older
YouGov,3,NA,Donald Trump,REP,42,1296,Voters,2023-07-08,2023-07-11,1,Older
Public Opinion Strategies,1.6,Michigan,Donald Trump,REP,44,500,Voters,2023-07-08,2023-07-10,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-08,2023-07-10,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,6000,Voters,2023-07-07,2023-07-09,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-06,2023-07-08,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-05,2023-07-07,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-07-06,2023-07-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,36,1500,Voters,2023-07-06,2023-07-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,38,1500,Voters,2023-07-06,2023-07-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1174,Voters,2023-07-06,2023-07-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,39,1174,Voters,2023-07-06,2023-07-06,1,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,43,1174,Voters,2023-07-06,2023-07-06,1,Older
Public Opinion Strategies,1.6,Nevada,Donald Trump,REP,43,500,Voters,2023-07-05,2023-07-06,0,Older
HarrisX,1.5,NA,Donald Trump,REP,44,915,Voters,2023-07-05,2023-07-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-07-04,2023-07-06,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-03,2023-07-05,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-02,2023-07-04,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-07-01,2023-07-03,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,41,5000,Voters,2023-06-30,2023-07-02,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-29,2023-07-01,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-28,2023-06-30,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-27,2023-06-29,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,44,1020,Voters,2023-06-26,2023-06-29,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,43,1020,Voters,2023-06-26,2023-06-29,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,44,1020,Voters,2023-06-26,2023-06-29,1,Older
Echelon Insights,2.7,NA,Donald Trump,REP,43,1020,Voters,2023-06-26,2023-06-29,1,Older
Clarity,1.6,NA,Donald Trump,REP,46,1063,Voters,2023-06-23,2023-06-29,1,Older
YouGov Blue,3,NA,Donald Trump,REP,41,3012,Voters,2023-06-20,2023-06-29,1,Older
PPIC,2.5,California,Donald Trump,REP,31,1092,Voters,2023-06-07,2023-06-29,0,Older
Morning Consult,1.9,NA,Donald Trump,REP,42,5000,Voters,2023-06-26,2023-06-28,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-06-25,2023-06-27,1,Older
YouGov,3,NA,Donald Trump,REP,41,1500,Adults,2023-06-24,2023-06-27,1,Older
YouGov,3,NA,Donald Trump,REP,44,1315,Voters,2023-06-24,2023-06-27,1,Older
Morning Consult,1.9,NA,Donald Trump,REP,43,5000,Voters,2023-06-24,2023-06-26,1,Older
Premise,1.9,NA,Donald Trump,REP,41,2068,Adults,2023-06-23,2023-06-26,1,Older
Premise,1.9,NA,Donald Trump,REP,42,1481,Voters,2023-06-23,2023-06-26,1,Older
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,47,1584,Voters,2023-06-22,2023-06-26,0,Older
Redfield & Wilton Strategies,1.8,NA,Donald Trump,REP,37,1500,Voters,2023-06-25,2023-06-25,1,Older
Redfield & Wilton Strategies,1.8,NA,Kamala Harris,DEM,36,1500,Voters,2023-06-25,2023-06-25,1,Older
