date,traffctl,visibility,light,rdsfcond,acclass,speeding,ag_driv,alcohol,disability
2020-02-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-18,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-02-18,No Control,Clear,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-02-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-02-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-02-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-02-22,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-02-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-23,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-02-23,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-02-23,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-02-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-02-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-02-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Dim Light,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-02-28,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-02-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-02-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-03-01,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-03-01,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-03-02,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-02,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-02,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-02,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-03,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-03,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-03,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-03-03,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-03-03,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-03-03,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-03,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-03,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-03-06,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-03-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-03-07,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-03-08,No Control,Clear,Daylight,Wet,Fatal,None,None,None,None
2020-03-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-13,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2020-03-13,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2020-03-13,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,Yes,None
2020-03-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-18,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-18,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-18,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-19,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-19,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,Yes,None,None
2020-03-19,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-19,Others,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-03-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-25,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-03-25,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-03-26,Others,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,Yes
2020-03-29,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-29,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-03-30,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2020-03-30,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2020-03-30,Traffic Signal,Disturbed,Daylight,Wet,Non-Fatal Injury,Yes,Yes,None,None
2020-04-03,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2020-04-03,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2020-04-03,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2020-04-03,No Control,Clear,Dark,Wet,Fatal,None,None,None,None
2020-04-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-04-04,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-04-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,Yes
2020-04-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,Yes
2020-04-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-04-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-04-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-04-29,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-01,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-01,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-01,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-01,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-02,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-05-02,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-05-02,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-02,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-02,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-02,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-04,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-12,No Control,Clear,Dark,Dry,Fatal,None,None,None,None
2020-05-13,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-05-13,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-05-13,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-05-13,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-05-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-14,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-16,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2020-05-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,Yes
2020-05-19,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-05-19,Traffic Signal,Clear,Daylight,Dry,Fatal,None,Yes,None,None
2020-05-19,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-25,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-05-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-26,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-28,Others,Disturbed,Daylight,Wet,Non-Fatal Injury,None,Yes,None,None
2020-05-29,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-29,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-29,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-05-29,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-06-01,Others,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2020-06-01,Others,Clear,Daylight,Dry,Fatal,Yes,Yes,None,None
2020-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-01,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-06-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-06-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-02,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-07,Traffic Signal,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-07,Traffic Signal,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-07,Traffic Signal,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-08,Others,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-06-08,Others,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-06-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-08,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-09,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-09,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-09,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-06-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-06-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-06-10,Traffic Signal,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-06-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2020-06-11,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,Yes,Yes,None,None
2020-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-13,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-16,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,Yes
2020-06-16,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,Yes
2020-06-18,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-18,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-23,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-24,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-26,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-26,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-06-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-27,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-06-27,No Control,Disturbed,Dark,Wet,Non-Fatal Injury,None,None,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-02,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-07-03,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-07-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-07-07,No Control,Clear,Dim Light,Dry,Non-Fatal Injury,None,None,None,None
2020-07-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-10,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-10,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-11,No Control,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-07-11,No Control,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-07-11,No Control,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-07-11,No Control,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-07-11,No Control,Clear,Daylight,Wet,Non-Fatal Injury,None,None,None,None
2020-07-14,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-07-14,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-07-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-15,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-18,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-07-19,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-19,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-19,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-19,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-20,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-20,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-21,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-21,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-21,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2020-07-24,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,Yes,None
2020-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-24,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-26,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-07-26,No Control,Clear,Dark,Dry,Fatal,Yes,Yes,None,None
2020-07-28,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-28,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-07-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-28,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-30,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-07-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-07-30,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-06,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-07,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-07,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-09,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-09,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-09,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-09,No Control,Clear,Dark,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-10,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-10,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-11,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-11,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-11,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-11,Others,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-12,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-14,Traffic Signal,Clear,Dim Light,Dry,Fatal,None,None,None,None
2020-08-14,Traffic Signal,Clear,Dim Light,Dry,Fatal,None,None,None,None
2020-08-14,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-14,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-14,No Control,Clear,Daylight,Dry,Fatal,None,None,None,None
2020-08-15,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-15,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-16,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-08-16,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-08-17,No Control,Clear,Dark,Dry,Non-Fatal Injury,None,None,None,None
2020-08-18,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-18,Others,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-18,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-18,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-18,No Control,Clear,Daylight,Dry,Non-Fatal Injury,None,Yes,None,None
2020-08-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-19,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,None,None,None,None
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
2020-08-20,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Yes,Yes,None,None
